tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt14549466,movie,Crimes of the Future,2022,107,"Drama,Horror,Sci-Fi",5.8,47215
tt14557188,movie,Soft & Quiet,2022,92,"Horror,Thriller",6.2,13688
tt1455811,movie,Khatta Meetha,2010,157,"Comedy,Crime,Drama",6.2,15935
tt14561712,movie,La Chimera,2023,131,"Adventure,Comedy,Drama",7.3,22548
tt14564000,movie,Guntur Kaaram,2024,159,"Action,Drama",5.4,25352
tt1456472,movie,We Have a Pope,2011,102,"Comedy,Drama",6.7,15348
tt1456635,movie,Goon,2011,92,"Comedy,Drama,Sport",6.8,94387
tt1456661,movie,Legend of the Fist: The Return of Chen Zhen,2010,106,"Action,Drama,History",6.2,11495
tt1456941,movie,"Tomorrow, When the War Began",2010,104,"Action,Adventure,Drama",6.1,32804
tt1457765,movie,The Haunting in Connecticut 2: Ghosts of Georgia,2013,100,"Drama,Horror,Mystery",5.3,19197
tt1457767,movie,The Conjuring,2013,112,"Horror,Mystery,Thriller",7.5,626260
tt14577874,movie,It's What's Inside,2024,103,"Comedy,Mystery,Sci-Fi",6.6,52425
tt1458169,movie,Kidnap,2017,95,"Action,Crime,Thriller",5.9,41296
tt1458175,movie,The Next Three Days,2010,133,"Action,Crime,Drama",7.3,215796
tt14592064,movie,Home Team,2022,95,"Comedy,Drama,Sport",6.0,24441
tt14592948,movie,Loving Adults,2022,104,"Crime,Drama,Thriller",6.5,16325
tt14614892,movie,Dragon Ball Super: Super Hero,2022,100,"Action,Adventure,Animation",7.1,18980
tt1462041,movie,Dream House,2011,92,"Drama,Mystery,Thriller",6.0,71064
tt1462667,movie,Outrage,2010,109,"Action,Crime,Drama",6.8,15664
tt1462758,movie,Buried,2010,95,"Drama,Mystery,Thriller",7.0,176791
tt1462764,movie,Indiana Jones and the Dial of Destiny,2023,154,"Action,Adventure,Sci-Fi",6.5,234413
tt1462769,movie,The Odd Life of Timothy Green,2012,105,"Comedy,Drama,Family",6.6,50384
tt1462900,movie,The Grandmaster,2013,130,"Action,Biography,Drama",6.6,38825
tt14641542,movie,The Eight Mountains,2022,147,Drama,7.7,19701
tt1464174,movie,"Big Mommas: Like Father, Like Son",2011,107,"Action,Comedy,Crime",4.5,31488
tt14641788,movie,Enola Holmes 2,2022,129,"Action,Adventure,Crime",6.8,121467
tt14642626,movie,Sick,2022,83,"Horror,Mystery,Thriller",6.0,24613
tt1464335,movie,Uncharted,2022,116,"Action,Adventure",6.3,302198
tt1464540,movie,I Am Number Four,2011,111,"Action,Adventure,Sci-Fi",6.1,253379
tt1464580,movie,Stake Land,2010,98,"Drama,Horror",6.4,45905
tt1464763,movie,Mute,2018,126,"Mystery,Sci-Fi,Thriller",5.5,39681
tt1465487,movie,Heartbreaker,2010,105,"Comedy,Romance",6.7,28557
tt1465522,movie,Tucker and Dale vs Evil,2010,89,"Comedy,Horror",7.5,209926
tt1465533,movie,Columbus Circle,2012,82,"Crime,Drama,Mystery",5.9,11171
tt14668630,movie,"Lyle, Lyle, Crocodile",2022,106,"Adventure,Comedy,Family",6.1,18206
tt1467304,movie,The Human Centipede (First Sequence),2009,92,Horror,4.4,97468
tt1468846,movie,Get a Job,2016,83,Comedy,5.3,27698
tt1469304,movie,Baywatch,2017,116,"Action,Comedy,Crime",5.5,219724
tt1470023,movie,MacGruber,2010,90,"Action,Comedy",5.6,50327
tt1470827,movie,Monsters,2010,94,"Adventure,Drama,Romance",6.3,102112
tt14714980,movie,Poker Face,2022,94,"Action,Crime,Thriller",5.2,16213
tt14715170,movie,Falling for Christmas,2022,93,"Comedy,Romance",5.3,33962
tt14723224,movie,The Cost of Deception,2021,125,"Action,Crime,Drama",1.5,40927
tt1472584,movie,Max Steel,2016,92,"Action,Adventure,Fantasy",4.6,21637
tt14731254,movie,Val,2021,109,"Biography,Documentary",7.6,16354
tt1473832,movie,Bridget Jones's Baby,2016,123,"Comedy,Drama,Romance",6.4,91553
tt1474276,movie,Summer Wars,2009,114,"Action,Adventure,Animation",7.4,34260
tt14753612,movie,Swatantrya Veer Savarkar,2024,176,"Biography,Drama",7.7,18243
tt14757872,movie,Midnight,2021,103,"Crime,Thriller",6.5,10648
tt1476425,movie,Turnabout,2016,90,"Drama,Mystery,Thriller",7.0,17084
tt14764464,movie,Code 8: Part II,2024,100,"Action,Crime,Drama",5.8,17341
tt1477076,movie,Saw 3D,2010,90,"Horror,Mystery",5.5,119097
tt1477715,movie,This Is It,2009,111,"Documentary,Music",7.2,43978
tt1477834,movie,Aquaman,2018,143,"Action,Adventure,Fantasy",6.8,555356
tt1477837,movie,Cedar Rapids,2011,87,Comedy,6.3,41027
tt1477855,movie,Hyde Park on Hudson,2012,94,"Biography,Comedy,Drama",5.9,12737
tt14781036,movie,Inside,2023,105,"Drama,Thriller",5.5,24551
tt1478338,movie,Bridesmaids,2011,125,Comedy,6.8,326648
tt1478839,movie,The Art of Racing in the Rain,2019,109,"Comedy,Drama,Romance",7.6,49068
tt1478964,movie,Attack the Block,2011,88,"Action,Adventure,Comedy",6.6,115925
tt1480295,movie,Killing Season,2013,91,"Action,Drama,Thriller",5.4,40194
tt1480656,movie,Cosmopolis,2012,109,"Crime,Drama,Mystery",5.1,52280
tt14813212,movie,The Munsters,2022,109,"Comedy,Family,Fantasy",4.5,12812
tt14814040,movie,Not Okay,2022,100,"Comedy,Drama,Thriller",6.1,21602
tt1481572,movie,Happythankyoumoreplease,2010,100,"Comedy,Drama,Romance",6.7,31020
tt14817272,movie,The Weekend Away,2022,89,"Crime,Drama,Mystery",5.7,36563
tt14821150,movie,Vortex,2021,142,Drama,7.4,11052
tt1482459,movie,The Lorax,2012,86,"Adventure,Animation,Comedy",6.4,145084
tt14824590,movie,On the Line,2022,104,Thriller,5.5,18732
tt14824600,movie,The Lord of the Rings: The War of the Rohirrim,2024,134,"Action,Adventure,Animation",6.3,40863
tt14826022,movie,You People,2023,117,"Comedy,Romance",5.5,67602
tt14827638,movie,The Retirement Plan,2023,103,"Action,Adventure,Comedy",5.1,11388
tt1483013,movie,Oblivion,2013,124,"Action,Adventure,Sci-Fi",7.0,587765
tt14833464,movie,Players,2024,105,"Comedy,Romance",5.7,13190
tt1483797,movie,Redline,2009,102,"Action,Animation,Sci-Fi",7.5,21233
tt1483831,movie,Lebanon,2009,93,"Drama,War",6.9,12327
tt14846026,movie,Sisu,2022,91,"Action,Thriller,War",6.9,123683
tt14849194,movie,The Holdovers,2023,133,"Comedy,Drama",7.9,269321
tt14850054,movie,Greenland 2: Migration,2026,98,"Action,Adventure,Sci-Fi",5.2,41512
tt14852624,movie,Stopmotion,2023,93,"Animation,Horror,Thriller",5.6,11470
tt14855468,movie,That Christmas,2024,91,"Adventure,Animation,Comedy",6.8,20591
tt14856980,movie,Atlas,2024,118,"Action,Adventure,Drama",5.7,60231
tt14857528,movie,Time Cut,2024,91,"Horror,Mystery,Sci-Fi",5.1,23063
tt1485796,movie,The Greatest Showman,2017,105,"Biography,Drama,Musical",7.5,349564
tt14858658,movie,Blink Twice,2024,102,"Mystery,Thriller",6.5,131543
tt14859416,movie,Burning Days,2022,129,"Drama,Thriller",7.4,14876
tt1486185,movie,Red Riding Hood,2011,100,"Fantasy,Horror,Mystery",5.4,119733
tt1486190,movie,Tamara Drewe,2010,107,"Comedy,Drama,Romance",6.2,23483
tt1486192,movie,The Raven,2012,110,"Crime,Drama,Mystery",6.4,90453
tt1486193,movie,5 Days of War,2011,113,"Action,Drama,War",5.6,14660
tt14865406,movie,Deep Fear,2023,84,"Action,Horror,Thriller",3.9,16220
tt14867006,movie,V/H/S/94,2021,103,"Fantasy,Horror,Mystery",5.6,17367
tt1486834,movie,What If,2013,98,"Comedy,Romance",6.8,84659
tt1487118,movie,Chalet Girl,2011,97,"Comedy,Romance,Sport",6.3,27974
tt14878948,movie,15/07: Break of Dawn,2021,95,"Action,Drama,War",1.3,20701
tt1488555,movie,The Change-Up,2011,112,"Comedy,Fantasy",6.3,206167
tt1488589,movie,Guillermo del Toro's Pinocchio,2022,117,"Adventure,Animation,Drama",7.6,164361
tt1488606,movie,Triple Frontier,2019,125,"Action,Adventure,Thriller",6.5,162241
tt14888874,movie,Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc,2020,138,"Action,Animation,Fantasy",8.7,18740
tt1489887,movie,Booksmart,2019,102,Comedy,7.1,140814
tt1489889,movie,Central Intelligence,2016,107,"Action,Comedy,Crime",6.3,239933
tt1490017,movie,The Lego Movie,2014,100,"Action,Adventure,Animation",7.7,418104
tt14900738,movie,Meet Cute,2022,89,"Comedy,Drama,Fantasy",5.7,15080
tt14905854,movie,Hamnet,2025,125,"Biography,Drama,History",7.8,122193
tt1491044,movie,The Iceman,2012,106,"Biography,Crime,Drama",6.8,84119
tt14914430,movie,Unfrosted,2024,97,"Biography,Comedy,History",5.5,37105
tt14914988,movie,Satyaprem Ki Katha,2023,146,"Comedy,Drama,Musical",6.6,31818
tt1493274,movie,Caught Stealing,2025,107,"Comedy,Crime,Thriller",6.8,86114
tt14948432,movie,Red One,2024,123,"Action,Adventure,Comedy",6.2,160223
tt1496025,movie,Underworld: Awakening,2012,88,"Action,Fantasy,Thriller",6.3,167861
tt14961016,movie,I'm Still Here,2024,137,"Biography,Drama,History",8.1,168365
tt14961624,movie,The Old Guard 2,2025,107,"Action,Adventure,Fantasy",5.1,47195
tt1496422,movie,The Paperboy,2012,107,"Crime,Drama,Mystery",5.7,41913
tt14966898,movie,Late Night with the Devil,2023,93,Horror,7.0,149176
tt1498569,movie,Restless,2011,91,"Drama,Romance",6.7,18775
tt14992922,movie,The Tinder Swindler,2022,114,"Crime,Documentary",7.1,77955
tt14993250,movie,Rocky Aur Rani Kii Prem Kahaani,2023,168,"Comedy,Drama,Family",6.5,51113
tt1499658,movie,Horrible Bosses,2011,98,"Comedy,Crime",6.9,488830
tt1499666,movie,Castaway on the Moon,2009,116,"Comedy,Drama,Romance",7.9,21108
tt14998742,movie,Rebel Moon - Part One: A Child of Fire,2023,133,"Action,Adventure,Drama",5.6,141309
tt14999684,movie,Shelby Oaks,2024,91,"Horror,Mystery,Thriller",5.3,15063
tt15006566,movie,The Beasts,2022,137,"Drama,Thriller",7.5,26010
tt15009428,movie,Argylle,2024,139,"Action,Comedy,Thriller",5.6,101115
tt1502397,movie,Bad Boys for Life,2020,124,"Action,Comedy,Crime",6.5,197915
tt1502404,movie,Drive Angry,2011,104,"Action,Comedy,Crime",5.4,106985
tt1502407,movie,Halloween,2018,106,"Crime,Drama,Horror",6.5,187437
tt1502712,movie,Fantastic Four,2015,100,"Action,Adventure,Sci-Fi",4.3,193477
tt15033192,movie,Windfall,2022,92,"Crime,Drama,Thriller",5.7,28970
tt15041836,movie,Werewolves,2024,93,"Action,Horror,Sci-Fi",4.4,10135
tt1504320,movie,The King's Speech,2010,118,"Biography,Drama,History",8.0,734240
tt1504403,movie,Husk,2011,83,"Horror,Thriller",5.2,11447
tt15047880,movie,Disclosure Day,2026,145,"Action,Drama,Mystery",6.7,75708
tt1506999,movie,Haywire,2011,93,"Action,Drama,Thriller",5.8,93235
tt15073166,movie,IB 71,2023,117,"Action,Thriller",7.1,12011
tt15083184,movie,I Came By,2022,110,Thriller,6.2,39752
tt1508675,movie,Le Havre,2011,93,"Comedy,Drama",7.2,25438
tt15090124,movie,Mad God,2021,83,"Animation,Fantasy,Horror",6.8,20842
tt15096128,movie,Crush,2022,93,"Comedy,Romance",6.3,12078
tt15097216,movie,Jai Bhim,2021,164,"Crime,Drama",8.6,234998
tt1509767,movie,The Three Musketeers,2011,110,"Action,Adventure,Fantasy",5.7,116053
tt15109082,movie,The Quiet Girl,2022,95,Drama,7.7,29193
tt1512235,movie,Super,2010,96,"Action,Comedy,Crime",6.7,87470
tt1512685,movie,Julia's Eyes,2010,118,"Horror,Mystery,Thriller",6.7,39281
tt15128068,movie,"Monica, O My Darling",2022,129,"Comedy,Crime,Drama",7.4,24234
tt15140278,movie,Coup de Chance,2023,93,"Comedy,Crime,Drama",6.4,12028
tt1514041,movie,4.3.2.1.,2010,117,"Action,Adventure,Crime",5.8,11263
tt15145764,movie,Freddy,2022,124,"Drama,Mystery,Romance",7.3,36736
tt1515091,movie,Sherlock Holmes: A Game of Shadows,2011,129,"Action,Adventure,Mystery",7.4,503298
tt15153532,movie,Strays,2023,93,"Adventure,Comedy",6.3,38085
tt15163652,movie,Thunivu,2023,146,"Action,Crime,Thriller",6.1,30792
tt1517260,movie,The Host,2013,125,"Action,Adventure,Drama",5.8,122107
tt1517268,movie,Barbie,2023,114,"Adventure,Comedy,Fantasy",6.8,694375
tt1517451,movie,A Star Is Born,2018,136,"Drama,Music,Romance",7.6,450293
tt1517489,movie,Spy Kids 4: All the Time in the World,2011,89,"Action,Adventure,Comedy",3.6,30838
tt15181326,movie,Dead Man's Wire,2025,104,"Biography,Crime,Drama",6.4,11383
tt1518812,movie,Meek's Cutoff,2010,104,"Adventure,Drama,Thriller",6.5,16435
tt1519461,movie,Area 51,2015,91,"Horror,Mystery,Sci-Fi",4.3,16272
tt15198608,movie,Prey,2021,87,"Adventure,Drama,Thriller",4.4,10681
tt1521197,movie,Anonymous,2011,130,"Drama,Thriller",6.8,43425
tt15215512,movie,A Perfect Pairing,2022,101,"Comedy,Romance",6.1,19566
tt15218000,movie,Fire Island,2022,105,"Comedy,Romance",6.7,15800
tt1521848,movie,Potiche,2010,103,Comedy,6.4,11726
tt1523483,movie,Kaboom,2010,86,"Comedy,Mystery,Romance",5.7,14467
tt1523486,movie,Kolpaçino,2009,98,Comedy,6.6,15994
tt15239678,movie,Dune: Part Two,2024,166,"Action,Adventure,Drama",8.4,769561
tt1524137,movie,Contraband,2012,109,"Action,Adventure,Crime",6.4,129421
tt15242330,movie,The First Slam Dunk,2022,124,"Animation,Comedy,Drama",8.0,13092
tt15245240,movie,The Buckingham Murders,2023,107,"Crime,Drama,Mystery",5.9,11264
tt1524575,movie,The Vatican Tapes,2015,91,"Horror,Thriller",4.7,19415
tt1524930,movie,Vacation,2015,99,"Adventure,Comedy",6.2,134015
tt1525366,movie,Grabbers,2012,94,"Action,Adventure,Comedy",6.3,20749
tt15255288,movie,Murder Mystery 2,2023,89,"Action,Adventure,Comedy",5.7,84777
tt15255876,movie,Emily the Criminal,2022,97,"Crime,Drama,Thriller",6.7,67612
tt15257160,movie,Pain Hustlers,2023,123,"Crime,Drama",6.6,55711
tt15257644,movie,Mili,2022,127,"Drama,Thriller",6.7,11766
tt1525890,movie,The Caller,2011,92,"Drama,Horror,Mystery",6.0,12830
tt15268244,movie,Joy Ride,2023,95,Comedy,6.4,31228
tt1527186,movie,Melancholia,2011,135,"Drama,Sci-Fi",7.1,208918
tt1527788,movie,The Man from Nowhere,2010,119,"Action,Crime,Drama",7.7,80932
tt1527793,movie,No Other Choice,2025,139,"Comedy,Crime,Drama",7.5,68006
tt1528071,movie,Horns,2013,120,"Comedy,Fantasy,Horror",6.4,92130
tt1528100,movie,Exodus: Gods and Kings,2014,150,"Action,Adventure,Drama",6.0,187303
tt15281656,movie,The Holy Trinity,2023,80,Horror,1.6,12372
tt15281704,movie,Kuttey,2023,109,"Action,Comedy,Crime",5.4,11505
tt1528313,movie,Nothing to Declare,2010,108,Comedy,6.4,16236
tt1528854,movie,Daddy's Home,2015,96,"Comedy,Family",6.2,139757
tt15289240,movie,The Curse of Bridge Hollow,2022,89,"Adventure,Comedy,Family",5.6,14125
tt1529235,movie,Welcome to the South,2010,102,Comedy,6.6,11408
tt1529572,movie,Trust,2010,106,"Crime,Drama,Mystery",6.8,46262
tt15301048,movie,"Argentina, 1985",2022,140,"Biography,Crime,Drama",7.6,36525
tt15302222,movie,Bholaa,2023,144,"Action,Crime,Drama",5.8,26088
tt1530509,movie,The Human Centipede 2 (Full Sequence),2011,91,Horror,3.8,48030
tt15314262,movie,The Beekeeper,2024,105,"Action,Crime,Thriller",6.3,182168
tt15315164,movie,Cuttputlli,2022,134,"Crime,Drama,Mystery",5.7,23179
tt1531663,movie,Everything Must Go,2010,97,"Comedy,Drama",6.4,55375
tt1531901,movie,Byzantium,2012,118,"Drama,Fantasy,Horror",6.5,48806
tt1531924,movie,The Disappearance of Eleanor Rigby: Him,2013,89,"Drama,Romance",6.8,10763
tt1532503,movie,Beginners,2010,105,"Comedy,Drama,Romance",7.2,97592
tt15325794,movie,Fall,2022,107,"Action,Thriller",6.4,140442
tt15326988,movie,Ghosted,2023,117,"Action,Adventure,Comedy",5.8,81212
tt15327088,movie,Kantara,2022,148,"Action,Adventure,Drama",8.1,117192
tt1532957,movie,Paa,2009,133,"Comedy,Drama",7.1,13116
tt1533117,movie,Let the Bullets Fly,2010,132,"Action,Comedy,Drama",7.3,14507
tt15334030,movie,Martin,2024,147,"Action,Drama,Thriller",2.1,36600
tt15334032,movie,Raymond & Ray,2022,105,"Comedy,Drama",6.2,10153
tt15334488,movie,After Everything,2023,93,"Drama,Romance",4.8,12361
tt1533749,movie,Shaolin,2011,131,"Action,Drama",6.8,20810
tt15339456,movie,Marcel the Shell with Shoes On,2021,90,"Animation,Comedy,Drama",7.6,34035
tt15339570,movie,Champions,2023,124,"Comedy,Drama,Sport",6.8,36759
tt15340724,movie,20th Century Girl,2022,119,"Drama,Romance",7.4,15805
tt1534085,movie,Beyond the Black Rainbow,2010,110,"Horror,Mystery,Sci-Fi",5.9,18483
tt15342244,movie,Master Gardener,2022,111,"Drama,Mystery,Thriller",6.1,13529
tt1535108,movie,Elysium,2013,109,"Action,Drama,Sci-Fi",6.6,492601
tt1535109,movie,Captain Phillips,2013,134,"Action,Biography,Crime",7.8,520444
tt15351980,movie,Vacation Friends 2,2023,106,"Action,Adventure,Comedy",5.4,11037
tt15353964,movie,Significant Other,2022,84,"Drama,Horror,Mystery",5.7,19425
tt1535438,movie,Hope Springs,2012,100,"Comedy,Drama,Romance",6.3,46095
tt1535467,movie,Patiala House,2011,140,"Drama,Sport",5.7,10132
tt15354916,movie,Jawan,2023,169,"Action,Crime,Drama",6.9,111816
tt1535612,movie,The Son of No One,2011,90,"Action,Crime,Drama",5.1,18688
tt1535616,movie,The Divide,2011,112,"Drama,Horror,Sci-Fi",5.7,40494
tt1535970,movie,The Ledge,2011,101,"Drama,Romance,Thriller",6.5,21188
tt1536044,movie,Paranormal Activity 2,2010,91,"Horror,Mystery",5.7,115921
tt1536048,movie,W.E.,2011,119,"Drama,History,Romance",6.2,14187
tt1536410,movie,Faces in the Crowd,2011,103,"Crime,Drama,Mystery",5.7,21011
tt15364972,movie,Sanctuary,2022,96,"Drama,Romance,Thriller",6.2,13195
tt1536537,movie,What Happened to Monday,2017,123,"Action,Crime,Fantasy",6.8,145289
tt15373868,movie,Kranti,2023,163,"Action,Drama",5.0,10767
tt15374070,movie,Studio 666,2022,106,"Comedy,Horror,Music",5.6,17074
tt1538403,movie,The Mortal Instruments: City of Bones,2013,130,"Action,Adventure,Fantasy",5.8,144024
tt15392282,movie,Merry Christmas,2024,144,"Drama,Mystery,Thriller",6.9,30636
tt15398776,movie,Oppenheimer,2023,180,"Biography,Drama,History",8.2,1058251
tt1540011,movie,Blair Witch,2016,89,"Horror,Mystery,Thriller",5.0,53732
tt1540128,movie,Playing for Keeps,2012,105,"Comedy,Romance,Sport",5.7,32363
tt1540133,movie,The Guard,2011,96,"Comedy,Crime,Thriller",7.3,101863
tt1540741,movie,A Single Shot,2013,116,"Crime,Drama,Thriller",5.7,12438
tt1541160,movie,Flypaper,2011,87,"Comedy,Crime,Mystery",6.3,35053
tt15416342,movie,The Bengal Files,2025,200,"Drama,History,Thriller",6.9,12239
tt1542344,movie,127 Hours,2010,94,"Biography,Drama",7.5,425682
tt1542768,movie,True Memoirs of an International Assassin,2016,98,"Action,Comedy,Crime",5.9,25987
tt15427980,movie,Vaathi,2023,139,"Action,Drama",7.3,12015
tt15428134,movie,Dunki,2023,160,"Action,Adventure,Comedy",6.5,86069
tt15428940,movie,Jules,2023,87,"Comedy,Drama,Sci-Fi",6.8,19440
tt15433956,movie,Hanu Man,2024,158,"Action,Adventure,Fantasy",7.7,30537
tt15434074,movie,Kho Gaye Hum Kahan,2023,135,"Comedy,Drama,Romance",7.3,31783
tt15440322,movie,Dasara,2023,156,"Action,Adventure,Drama",6.6,12427
tt15441054,movie,Gadar 2,2023,170,"Action,Adventure,Drama",5.1,25547
tt15445056,movie,Athena,2022,99,"Action,Drama,Thriller",6.8,25781
tt1544608,movie,Voice from the Stone,2017,94,"Drama,Mystery,Thriller",5.2,12746
tt1545106,movie,Vamps,2012,92,"Comedy,Horror,Romance",5.4,12755
tt1545304,movie,Desperados,2020,105,"Comedy,Romance",5.2,11671
tt1545660,movie,Knights of Badassdom,2013,86,"Action,Adventure,Comedy",5.6,22598
tt1545754,movie,Are You Here,2013,114,"Comedy,Drama",5.3,17406
tt1545759,movie,Point Blank,2010,84,"Action,Crime,Drama",6.8,15168
tt15463032,movie,Love in the Villa,2022,114,"Comedy,Romance",5.5,15383
tt15464188,movie,Ikkis,2026,144,"Action,Biography,Drama",6.1,26714
tt1547234,movie,Premium Rush,2012,91,"Action,Thriller",6.5,122679
tt15474916,movie,Smile,2022,115,"Horror,Mystery,Thriller",6.5,243364
tt15486810,movie,Teen Wolf: The Movie,2023,141,"Action,Comedy,Crime",5.6,17456
tt15495150,movie,The Witcher: Sirens of the Deep,2025,91,"Action,Adventure,Animation",6.1,11423
tt1549572,movie,Another Earth,2011,92,"Drama,Romance,Sci-Fi",6.9,104607
tt1549920,movie,The Last Stand,2013,107,"Action,Drama,Thriller",6.3,150699
tt15501640,movie,Drishyam 2,2022,140,"Crime,Drama,Mystery",8.2,52456
tt1550312,movie,Café de Flore,2011,120,"Drama,Romance",7.3,17405
tt15509244,movie,Happiness for Beginners,2023,103,"Comedy,Drama,Romance",6.1,22604
tt15514498,movie,Eenie Meanie,2025,106,"Action,Comedy,Drama",5.9,13330
tt15516226,movie,Chhatriwali,2023,116,"Comedy,Drama",6.6,11261
tt15516726,movie,Selfiee,2023,148,"Action,Comedy,Drama",5.7,14918
tt1552211,movie,The Last Days of American Crime,2020,148,"Action,Crime,Drama",3.8,13006
tt1552224,movie,Outcast,2014,99,"Action,Adventure,Thriller",4.6,14983
tt1554091,movie,A Better Life,2011,98,"Drama,Romance",7.2,17115
tt1555064,movie,Country Strong,2010,117,"Drama,Music",6.3,19651
tt1555093,movie,The Seasoning House,2012,90,"Drama,Horror,Thriller",6.1,12650
tt1555149,movie,Elite Squad 2: The Enemy Within,2010,115,"Crime,Drama,Thriller",8.0,92471
tt15552142,movie,Caddo Lake,2024,103,"Drama,Mystery,Sci-Fi",6.8,57443
tt15574124,movie,Peaky Blinders: The Immortal Man,2026,112,"Crime,Drama,History",6.5,83294
tt15574270,movie,I Saw the TV Glow,2024,100,"Drama,Horror,Mystery",5.8,46588
tt15576290,movie,Do Aur Do Pyaar,2024,140,"Comedy,Drama,Romance",6.4,12399
tt15576460,movie,Zara Hatke Zara Bachke,2023,132,"Comedy,Drama,Family",5.9,16966
tt1558250,movie,GasLand,2010,107,Documentary,7.6,10772
tt1558877,movie,Vavien,2009,100,"Comedy,Drama,Thriller",7.5,14813
tt1559547,movie,Beautiful Creatures,2013,124,"Drama,Fantasy,Romance",6.1,93573
tt1559549,movie,Restrepo,2010,93,"Biography,Documentary,History",7.4,24619
tt15600222,movie,An Action Hero,2022,130,"Action,Comedy,Crime",7.0,33724
tt1560139,movie,Boy,2010,87,"Comedy,Drama",7.5,31695
tt1560220,movie,Zombieland: Double Tap,2019,99,"Action,Comedy,Horror",6.6,227193
tt1560747,movie,The Master,2012,138,Drama,7.1,201990
tt1560985,movie,The Devil Inside,2012,83,Horror,4.2,38523
tt1562859,movie,Golmaal 3,2010,155,"Action,Comedy,Drama",5.7,11564
tt1562871,movie,Ra.One,2011,156,"Action,Sci-Fi,Thriller",5.0,52220
tt1562872,movie,Zindagi Na Milegi Dobara,2011,155,"Adventure,Comedy,Drama",8.2,96454
tt1563738,movie,One Day,2011,107,"Drama,Romance",7.0,180293
tt1563742,movie,Overboard,2018,112,"Comedy,Romance",6.0,45205
